bg_id,id
299047,271518
168917,122522
168917,134726
168917,216199
168917,198487
168917,358515
168917,177802
168917,306697
168917,160018
168917,162559
168917,247724
168917,151004
168917,241225
168917,143185
168917,216658
168917,274590
168917,266938
150999,175223
150999,197065
85897,53953
185589,172818
160018,122522
160018,134726
160018,216199
160018,198487
160018,358515
160018,177802
160018,306697
160018,162559
160018,247724
160018,168917
160018,151004
160018,241225
160018,143185
160018,216658
160018,274590
160018,266938
89409,298528
89409,123123
89409,162388
89409,204728
89409,174400
177524,244513
284777,295564
284777,274637
284777,335764
284777,315060
284777,294484
284777,326937
284777,326934
284777,354544
284777,284778
284777,325635
284777,326933
284777,274638
284777,326936
244654,275034
35497,111275
122522,134726
122522,216199
122522,198487
122522,339244
122522,358515
122522,334627
122522,177802
122522,306697
122522,160018
122522,162559
122522,247724
122522,168917
122522,151004
122522,241225
122522,143185
122522,216658
122522,274590
122522,266938
315767,263918
91536,155702
176371,170042
176371,75547
183571,345055
145639,163929
17329,315670
17329,39210
318182,318184
256589,312959
181796,97842
184151,344084
17396,106113
206051,307997
247236,221194
204836,229315
218421,321628
123955,65564
527,2346
527,217083
527,19764
527,108
527,31999
527,7854
527,528
228855,307386
306881,306882
306881,251678
306881,245654
38159,193280
157001,121408
177802,122522
177802,134726
177802,216199
177802,198487
177802,358515
177802,306697
177802,160018
177802,162559
177802,247724
177802,168917
177802,151004
177802,241225
177802,143185
177802,216658
177802,274590
177802,266938
113873,347879
113873,189664
134253,198707
25821,56885
1540,8196
1540,7470
1540,3616
132372,142121
233571,283474
61692,55829
85256,337617
85256,173156
85256,156659
85256,161546
85256,161547
85256,210342
85256,255970
85256,195569
85256,268802
85256,257284
85256,99975
85256,323352
85256,113401
85256,131325
85256,195244
85256,145189
85256,203655
85256,170984
233961,249763
53093,248188
53093,162351
287084,313261
191597,176165
191597,299452
191597,251551
188547,335446
272453,257501
272453,316080
272453,301607
272453,351113
272453,285775
9220,168215
83195,118705
9203,15953
9203,9910
159503,271751
159109,189660
325635,295564
325635,274637
325635,335764
325635,315060
325635,294484
325635,326937
325635,326934
325635,354544
325635,284778
325635,284777
325635,326933
325635,274638
325635,326936
224821,179275
150312,195043
179460,333144
179460,206593
281655,235555
196202,168788
307305,343844
98527,329121
98527,238916
175223,150999
175223,197065
142852,125678
142852,221368
142852,155463
142852,142852
142852,167763
142852,301665
142852,246535
142852,221369
113401,337617
113401,173156
113401,156659
113401,161546
113401,161547
113401,210342
113401,255970
113401,195569
113401,268802
113401,257284
113401,99975
113401,323352
113401,131325
113401,195244
113401,85256
113401,196072
113401,145189
113401,203655
113401,170984
2122,201201
2122,201184
2122,201188
16496,56931
181810,252402
55829,61692
6411,24568
172220,126008
172220,124969
172220,124965
172220,122588
172220,124968
172220,59946
172220,91872
172220,228668
172220,264196
172220,66356
43022,170482
165950,286657
165950,181617
246761,348874
131325,337617
131325,173156
131325,156659
131325,161546
131325,161547
131325,210342
131325,255970
131325,195569
131325,268802
131325,257284
131325,99975
131325,323352
131325,113401
131325,195244
131325,85256
131325,145189
131325,203655
131325,170984
94104,212370
94104,232956
94104,274072
47055,235555
299317,191189
299317,241451
299317,270633
299317,218417
194626,246693
125548,214747
125548,212580
125548,212581
125548,137423
125548,152899
