ver_id,id
502020,7162
550993,47848
550993,234
552986,157
552986,28415
552986,234
264689,7992
268502,267
495998,234
543420,234
564761,234
590783,234
256229,10
423492,10
447776,157
447776,234
273596,8832
500297,8832
389672,22650
247633,234
530329,234
530330,234
530452,234
600250,234
301283,6214
446665,41676
271075,14813
538067,14813
257824,17786
498821,42032
498821,234
538660,1391
556069,1391
556069,234
277499,8291
594740,49208
594740,234
292797,5812
400339,3218
530457,5812
567604,5812
311555,29242
272642,7466
330246,30399
307463,34522
286619,30677
598657,234
545753,46577
385823,32395
516481,32866
25303,267
465536,17
465536,5530
282341,2973
263514,17
271995,5530
200512,133
24014,133
265785,264
372257,1391
525888,21341
83053,5400
24840,10
363845,10
238120,10
24203,39
28949,5812
538910,15605
538910,538
45961,8313
238126,2366
25487,3176
80840,8759
450653,538
236218,9074
236218,7992
218108,267
219475,538
220833,5657
213374,133
322730,15889
251846,18852
292485,2366
459120,22560
413127,28415
569785,47848
482202,23043
482202,6352
587290,6784
463957,6352
557430,8923
557430,6352
595846,6352
352813,6352
398923,8923
398923,6352
558636,6784
558636,6352
396910,6352
392954,6352
464484,6214
446477,8820
405567,157
555487,6352
476644,8439
397678,40920
397678,2726
397678,6352
447165,15605
482384,25203
482384,6352
408819,34801
406222,157
406222,6352
558497,48438
558497,34801
558497,6352
493133,8147
573514,41423
464065,597
493136,44140
493049,597
493049,40058
493138,8820
493137,7251
493134,597
493134,8291
539280,597
539280,10562
585830,34801
493130,597
493130,30677
493135,597
560625,597
560625,45134
601341,9068
601341,3490
236497,17551
236497,3490
236497,23296
513992,17551
513992,3490
513992,23296
424438,3490
424438,28072
110022,17551
519521,3490
161629,15889
499094,23205
165228,17551
165228,3490
223741,17551
223741,3490
223741,9382
193173,10663
364441,26598
375108,30677
486468,39058
319189,5400
453165,5400
234037,5400
397714,5400
336554,39
592405,42147
390767,1391
343322,2726
340448,34801
456099,34801
416833,44144
416833,8351
416833,5400
588748,44144
588748,8351
588748,5400
564169,46500
430560,7345
440546,34501
311998,2366
318197,22560
306539,2366
442487,9068
317550,30552
