ver_id,id,type
28047,9393,artist
326819,28024,artist
340773,28024,artist
81653,32201,artist
100399,32201,artist
188772,32201,artist
53193,32201,artist
391311,106392,artist
161559,3,artist
27917,11902,artist
260469,4959,artist
302055,89187,artist
21063,11815,artist
21064,11815,artist
21065,11815,artist
353030,11901,artist
353030,66181,artist
221005,11901,artist
162310,11901,artist
194113,66181,artist
194113,11901,artist
194934,11901,artist
27104,11883,artist
354408,79284,artist
327557,95319,artist
327557,95320,artist
48893,44902,artist
585165,27597,artist
26495,3,artist
27590,1124,artist
27590,12500,artist
27590,14632,artist
27590,17871,artist
27590,15291,artist
217029,1124,artist
217029,12500,artist
217029,14632,artist
217029,17871,artist
217029,15291,artist
160820,71,artist
24772,13849,artist
24772,2652,artist
227023,62528,artist
227023,1279,artist
226640,62528,artist
226640,1279,artist
194868,62528,artist
194868,1279,artist
184607,62528,artist
184607,1279,artist
219867,62528,artist
219867,1279,artist
259694,62528,artist
128612,2652,artist
218418,68116,artist
74289,12072,artist
74289,12076,artist
74289,44450,artist
455285,77020,artist
355390,70166,artist
433014,52274,artist
294392,52274,artist
377025,52274,artist
279438,52274,artist
305885,52274,artist
448100,80834,artist
502406,80834,artist
28376,12919,artist
259605,63423,artist
180643,63423,artist
335012,83516,artist
67757,71,artist
416454,111160,artist
182866,64217,artist
183162,64217,artist
132248,53050,artist
390281,6076,artist
367732,103163,artist
79691,11981,artist
414636,66132,artist
414870,66132,artist
470993,50508,artist
470993,406,artist
314278,92404,artist
29474,33307,artist
117670,1030,artist
400425,80781,artist
395799,64952,artist
395799,5245,artist
508350,110426,artist
95343,11462,artist
74673,2467,artist
536154,80436,artist
73323,13161,artist
24089,13161,artist
518671,116989,artist
518671,128797,artist
264135,12282,artist
298781,12282,artist
450606,13343,artist
450606,14055,artist
427704,13343,artist
427704,14055,artist
172503,56057,artist
25433,31183,artist
209489,9393,artist
27544,1030,artist
408970,70533,artist
303844,70533,artist
149583,49982,artist
149583,41589,artist
475214,12383,artist
597218,107535,artist
497742,107535,artist
543624,34074,artist
107476,1030,artist
292938,91996,artist
365816,87463,artist
365816,87462,artist
145713,56361,artist
469232,11804,artist
461909,56361,artist
213660,40835,artist
213660,59367,artist
160274,40835,artist
160274,59367,artist
230271,40835,artist
230271,59367,artist
275760,83047,artist
291728,83047,artist
352565,100329,artist
101358,49358,artist
108036,12126,artist
148245,12126,artist
527523,133292,artist
438811,133292,artist
525604,133292,artist
529827,133292,artist
219063,69722,artist
444650,98022,artist
455225,98022,artist
443871,98022,artist
471859,98022,artist
194706,11898,artist
73306,11856,artist
391644,69648,artist
391644,12836,artist
110810,12177,artist
79039,11825,artist
24110,11825,artist
102710,1030,artist
177922,63292,artist
466697,51255,artist
528151,51255,artist
320067,90119,artist
468736,46478,artist
475020,11857,artist
152825,58202,artist
527666,122879,artist
531906,122879,artist
466287,119991,artist
39221,15063,artist
39221,71,artist
39221,3347,artist
234547,42814,artist
28649,11857,artist
116732,44031,artist
116732,25272,artist
116732,44035,artist
116732,26519,artist
116732,44036,artist
116732,39251,artist
116732,40510,artist
116732,44042,artist
116732,44080,artist
116732,44041,artist
116732,44029,artist
116732,43154,artist
116732,44030,artist
116732,42110,artist
116732,44020,artist
116732,25412,artist
28621,13968,artist
28621,12158,artist
28621,844,artist
128050,12158,artist
128050,12296,artist
274873,82758,artist
412524,6076,artist
412525,6076,artist
88013,26874,artist
108302,40817,artist
592332,54199,artist
430832,63790,artist
32373,23910,artist
32372,20072,artist
32372,140,artist
426036,81212,artist
426036,18111,artist
322011,94032,artist
322011,94031,artist
220949,70742,artist
220949,70740,artist
69693,18535,artist
136834,3579,artist
40722,18535,artist
431727,18535,artist
158381,18535,artist
243434,3,artist
152351,3,artist
240655,29009,artist
194754,29009,artist
562639,3,artist
350347,99728,artist
350347,99729,artist
323520,39226,artist
25000,13854,artist
25000,2604,artist
25000,14071,artist
25000,13628,artist
405662,80436,artist
534199,109110,artist
534199,131450,artist
39110,71,artist
41788,11827,artist
272720,12340,artist
395815,107085,artist
395815,107086,artist
333472,74508,artist
333472,94199,artist
324301,94199,artist
351087,94199,artist
413829,60567,artist
535240,60567,artist
100389,2467,artist
266066,80515,artist
266067,80515,artist
323204,80515,artist
291155,80515,artist
85662,37032,artist
85662,37033,artist
87634,3399,artist
87634,37033,artist
408528,51815,artist
470732,51815,artist
115102,16468,artist
115102,36234,artist
115102,36235,artist
115102,11998,artist
115102,36236,artist
27588,11998,artist
548460,11846,artist
486864,11846,artist
247344,94070,artist
264233,94070,artist
447610,70533,artist
447952,70533,artist
209053,68479,artist
508427,40620,artist
538365,68126,artist
112273,15099,artist
41520,11825,artist
41519,11825,artist
69458,11825,artist
233390,74,artist
318513,80529,artist
96386,43692,artist
434722,27597,artist
72987,1008,artist
346213,28354,artist
512600,99147,artist
512600,75524,artist
530461,72037,artist
376953,72037,artist
317554,94518,artist
408026,70312,artist
407108,107009,artist
494171,103667,artist
370434,103667,artist
254655,107009,artist
202404,53190,artist
53799,27107,artist
53799,20021,artist
53799,20435,artist
53799,140,artist
402205,2946,artist
271450,2946,artist
85971,45315,artist
32050,6815,artist
32050,27336,artist
446191,45222,artist
446191,115636,artist
446191,81856,artist
446191,92739,artist
106861,24892,artist
106861,1038,artist
29251,36731,artist
24546,6861,artist
232182,44242,artist
190540,44242,artist
474571,112126,artist
474571,92215,artist
28456,20512,artist
28456,20515,artist
28456,20516,artist
28456,20518,artist
28456,20510,artist
28456,20519,artist
28456,20507,artist
28456,12955,artist
28456,12296,artist
299132,7387,artist
131128,174,artist
135693,174,artist
135694,174,artist
25490,174,artist
231888,11898,artist
236447,64266,artist
183465,64266,artist
468180,64266,artist
396992,103163,artist
27739,36685,artist
94422,36685,artist
181589,36685,artist
447421,79503,artist
593850,79503,artist
487362,123432,artist
98230,11507,artist
98230,12123,artist
98230,4959,artist
98230,12484,artist
98230,11825,artist
98230,11883,artist
278414,6076,artist
174988,11322,artist
24532,3,artist
257189,78946,artist
207389,39437,artist
371802,77636,artist
273392,3,artist
542466,3549,artist
148560,11825,artist
106905,71,artist
350637,11129,artist
492796,84214,artist
291572,12437,artist
95735,11801,artist
106948,71,artist
106947,1030,artist
90344,11863,artist
480091,13114,artist
480091,403,artist
98998,13114,artist
98998,14629,artist
355227,50717,artist
300003,20318,artist
300003,17894,artist
300003,45181,artist
300003,18286,artist
589069,124439,artist
291012,80919,artist
267965,80919,artist
279486,80919,artist
485345,1893,artist
110156,1726,artist
358403,101478,artist
42954,71,artist
588443,127459,artist
588443,120330,artist
574542,127459,artist
574542,120330,artist
39010,29139,artist
41864,29139,artist
45898,29139,artist
455537,32071,artist
221223,42246,artist
364084,32071,artist
30837,43001,artist
30837,28585,artist
30837,41897,artist
123791,43001,artist
123791,28585,artist
123791,41897,artist
60420,43001,artist
60420,28585,artist
60420,41897,artist
123790,43001,artist
123790,28585,artist
123790,41897,artist
298366,20762,artist
398415,103503,artist
264264,80053,artist
205153,38917,artist
205153,67866,artist
205153,68030,artist
205153,59181,artist
44484,18700,artist
44484,38703,artist
578244,134270,artist
566413,134270,artist
592238,134270,artist
592917,134270,artist
586330,134270,artist
43111,33,artist
43111,1657,artist
108122,33,artist
108122,1657,artist
126632,33,artist
126632,1657,artist
79005,33,artist
79005,1657,artist
95037,33,artist
95037,1657,artist
235893,3,artist
318993,84452,artist
431548,94276,artist
431548,111245,artist
387799,94276,artist
387799,111245,artist
424795,94276,artist
424795,111245,artist
95018,1030,artist
78927,50716,artist
26188,23647,artist
26188,1498,artist
88607,1247,artist
88607,23647,artist
88607,1498,artist
88607,678,artist
223205,71108,artist
301765,37283,artist
297687,44242,artist
82816,37980,artist
72161,28271,artist
356016,28271,artist
451973,43873,artist
30029,11883,artist
427240,1124,artist
167518,1124,artist
167518,811,artist
88875,12675,artist
582265,63023,artist
46663,28548,artist
44017,28548,artist
368686,11886,artist
565750,11886,artist
363752,78606,artist
338568,51438,artist
402429,61842,artist
402429,51438,artist
83871,1030,artist
40099,11857,artist
362893,69731,artist
245328,50670,artist
245328,11872,artist
249801,50670,artist
249801,11872,artist
225792,50670,artist
225792,11872,artist
249802,50670,artist
249802,11872,artist
517247,60567,artist
599499,60567,artist
577228,131797,artist
536408,131797,artist
578190,50009,artist
492884,121554,artist
43810,20072,artist
43810,1893,artist
108261,59627,artist
164132,54172,artist
108260,59627,artist
108259,59627,artist
589202,59627,artist
197556,66464,artist
197556,20996,artist
333103,90815,artist
375599,90815,artist
340215,90815,artist
420017,90815,artist
33919,12955,artist
248513,12955,artist
355767,80068,artist
355741,92310,artist
393147,76057,artist
89762,18535,artist
32092,18535,artist
98762,18535,artist
42841,18535,artist
45956,18535,artist
373934,18535,artist
183871,18535,artist
135114,18535,artist
223895,71433,artist
515409,123525,artist
563288,123525,artist
536499,61842,artist
536499,2,artist
99907,3897,artist
587267,3777,artist
587267,3897,artist
281063,71958,artist
94322,28547,artist
70787,23910,artist
41082,3504,artist
213545,61380,artist
213545,35617,artist
213545,32802,artist
213545,44349,artist
213545,63844,artist
199896,61,artist
510771,109292,artist
510771,70607,artist
510771,101838,artist
510771,115391,artist
404771,70607,artist
226956,66691,artist
226956,34978,artist
189217,63366,artist
178495,63366,artist
85926,12467,artist
85924,12467,artist
85927,12467,artist
376861,67613,artist
376861,67612,artist
162377,62973,artist
162377,53094,artist
221021,62973,artist
221021,53094,artist
229991,12116,artist
271590,12116,artist
295814,12116,artist
26156,13577,artist
26156,15063,artist
26156,13649,artist
215071,69614,artist
31893,25247,artist
223041,25247,artist
77175,25247,artist
548573,103231,artist
591324,103231,artist
243622,11857,artist
219292,12116,artist
232002,12116,artist
595140,12116,artist
34177,11845,artist
34176,11845,artist
34178,11845,artist
29201,28425,artist
230471,11886,artist
552767,11886,artist
102779,61129,artist
403438,61129,artist
572982,13784,artist
572982,16937,artist
572982,8460,artist
572982,29649,artist
572982,15198,artist
572982,14854,artist
572982,12651,artist
572982,14206,artist
29839,27907,artist
29839,150,artist
29839,36897,artist
28231,28587,artist
28231,23450,artist
133193,3,artist
43790,3,artist
503795,9056,artist
386675,844,artist
532018,5245,artist
377065,5245,artist
584501,124669,artist
594253,124669,artist
389655,3899,artist
115221,69463,artist
115221,50819,artist
26258,3572,artist
461000,106605,artist
592263,3878,artist
593094,3878,artist
517020,32201,artist
599156,32201,artist
40963,8381,artist
259738,11883,artist
212687,11883,artist
286038,11883,artist
57625,34490,artist
365194,66790,artist
365194,102740,artist
34162,13849,artist
34162,17324,artist
34162,11845,artist
34185,13849,artist
34185,17324,artist
34185,11845,artist
406295,81078,artist
345966,20021,artist
345966,1893,artist
478033,122496,artist
564603,122496,artist
49024,1078,artist
76878,1078,artist
75440,1030,artist
33888,1030,artist
325821,94824,artist
399196,93734,artist
425314,93734,artist
407260,93734,artist
181593,46618,artist
99481,32708,artist
159595,30702,artist
159595,32708,artist
110807,12177,artist
138973,55947,artist
29979,12118,artist
165949,30733,artist
165949,60322,artist
310387,3,artist
97627,12369,artist
97627,12370,artist
97627,12441,artist
97627,28901,artist
172953,12369,artist
172953,12370,artist
172953,12441,artist
172953,28901,artist
176466,50571,artist
129150,41528,artist
160001,2748,artist
28681,12128,artist
28681,12127,artist
28681,12129,artist
367333,82445,artist
274044,82445,artist
133765,28156,artist
423322,12538,artist
435525,11825,artist
410236,11825,artist
424439,11825,artist
393279,11825,artist
531149,11825,artist
532065,40435,artist
324214,40435,artist
566175,103905,artist
340534,98034,artist
506470,126638,artist
443852,98021,artist
302320,80834,artist
32832,22241,artist
178345,51896,artist
215594,51896,artist
175285,51896,artist
198228,11856,artist
83309,12530,artist
242444,76539,artist
59725,3,artist
59726,3,artist
30836,11883,artist
362326,11883,artist
553053,134529,artist
553053,35045,artist
445982,115866,artist
390056,106160,artist
390056,106159,artist
369754,11825,artist
369754,4884,artist
367877,4884,artist
149484,9393,artist
37942,27184,artist
281278,12674,artist
281349,76522,artist
259554,76522,artist
245697,76522,artist
319722,76522,artist
517128,76522,artist
449067,28024,artist
31248,12879,artist
31248,2,artist
77384,12879,artist
209719,69062,artist
189439,65303,artist
72583,12538,artist
72583,4677,artist
88928,32201,artist
452917,116940,artist
38677,600,artist
38438,600,artist
442572,7387,artist
369432,7387,artist
322812,7387,artist
468675,83158,artist
468497,83158,artist
46563,11788,artist
506665,11788,artist
70604,11788,artist
257493,11129,artist
219979,35523,artist
57105,2467,artist
151553,77706,artist
603845,77706,artist
25089,12627,artist
24715,26774,artist
369956,12538,artist
311876,91709,artist
433081,102519,artist
232909,78168,artist
23275,32143,artist
31344,11857,artist
31344,406,artist
280115,84218,artist
280114,84218,artist
242781,40634,artist
119117,40579,artist
119117,12513,artist
73672,29009,artist
73672,26874,artist
73672,40579,artist
73672,12513,artist
293975,75907,artist
293975,75909,artist
435516,120553,artist
557361,18952,artist
258781,18952,artist
176147,12513,artist
176146,12513,artist
151304,12513,artist
313759,9393,artist
377419,12685,artist
377419,75217,artist
182767,60472,artist
546789,108376,artist
179922,63714,artist
446420,3030,artist
446420,63714,artist
336977,87555,artist
29873,12024,artist
299739,88787,artist
585823,80961,artist
585823,63617,artist
585823,69113,artist
340866,98161,artist
340866,98159,artist
311103,91318,artist
542115,108878,artist
28150,5061,artist
28150,1030,artist
106944,1030,artist
120562,1086,artist
120562,12697,artist
344269,6076,artist
344269,54147,artist
601720,58333,artist
75979,38662,artist
32329,23910,artist
53602,20278,artist
53602,3718,artist
414711,78606,artist
67000,9393,artist
133776,50471,artist
439287,110338,artist
111307,28035,artist
111307,20310,artist
493424,80961,artist
390229,94070,artist
390229,81197,artist
465271,119660,artist
465271,119659,artist
465271,119661,artist
465271,119658,artist
132420,1935,artist
123703,12123,artist
123701,12123,artist
123702,12123,artist
265195,34863,artist
264622,26863,artist
264622,66790,artist
264622,70913,artist
264622,52602,artist
220700,26863,artist
220700,66790,artist
220700,70913,artist
220700,52602,artist
267701,26863,artist
267701,66790,artist
267701,70913,artist
267701,52602,artist
123760,3290,artist
108982,49876,artist
558132,82725,artist
560896,9393,artist
320357,9393,artist
357599,9393,artist
392880,9393,artist
64858,12387,artist
64858,12388,artist
322026,94070,artist
26652,12261,artist
26652,181,artist
26652,20628,artist
26652,1655,artist
329716,75070,artist
25640,12364,artist
25640,2247,artist
207539,12364,artist
207539,12158,artist
114517,52911,artist
166134,52911,artist
336741,4036,artist
398601,107634,artist
424568,67747,artist
57712,6815,artist
82199,11856,artist
22499,9731,artist
532106,72037,artist
327618,72037,artist
27991,61,artist
27991,12296,artist
227778,11933,artist
47826,33452,artist
583507,141168,artist
425663,112416,artist
510535,112416,artist
510536,112416,artist
339365,97761,artist
404089,97761,artist
529826,12107,artist
391437,9056,artist
416064,9393,artist
468463,16461,artist
277226,83519,artist
339953,83519,artist
339953,70166,artist
406076,120686,artist
406076,120687,artist
281772,120686,artist
281772,120687,artist
307309,120686,artist
307309,120687,artist
484466,103574,artist
26802,6815,artist
29140,12065,artist
551757,134340,artist
551757,134339,artist
90035,12732,artist
137651,12251,artist
144775,3,artist
246672,3,artist
519605,3,artist
561197,3290,artist
282515,14650,artist
22126,35026,artist
506177,126643,artist
215533,9393,artist
47918,9393,artist
137183,62402,artist
40869,11882,artist
43254,709,artist
419998,99725,artist
391435,106404,artist
215438,49943,artist
205305,67904,artist
229925,67904,artist
365350,42166,artist
424649,42166,artist
397051,42166,artist
422690,42166,artist
554878,75436,artist
594530,75436,artist
164828,64237,artist
25937,11798,artist
327665,67262,artist
437273,27597,artist
124214,11857,artist
197498,9393,artist
43085,20157,artist
43085,945,artist
43085,20155,artist
26059,7074,artist
26059,28774,artist
216446,17921,artist
491040,6815,artist
491548,6815,artist
594267,6815,artist
106954,43270,artist
106953,1030,artist
205145,64010,artist
212943,64010,artist
205144,64010,artist
204101,64010,artist
205146,64010,artist
205147,64010,artist
205399,11898,artist
88819,12956,artist
399389,106626,artist
392885,106626,artist
60522,3,artist
327563,12402,artist
230345,73058,artist
502768,57478,artist
502768,15835,artist
548112,12193,artist
548112,128409,artist
548112,20351,artist
548112,40735,artist
548112,79798,artist
548112,126487,artist
548112,78061,artist
202478,58803,artist
571388,138427,artist
576298,138427,artist
128200,2675,artist
128198,2675,artist
128194,2675,artist
244562,3290,artist
26295,12833,artist
90921,13816,artist
90921,3034,artist
90921,7271,artist
90859,1324,artist
25752,12042,artist
235777,41664,artist
56790,9393,artist
173650,7299,artist
465815,101817,artist
235338,74027,artist
128478,11925,artist
128479,11925,artist
74763,11902,artist
69987,11902,artist
247750,67903,artist
281287,12038,artist
441068,11847,artist
310521,74724,artist
310521,74723,artist
418165,103073,artist
26959,67749,artist
111457,11856,artist
586978,15973,artist
586978,1030,artist
25363,1030,artist
72394,1030,artist
284718,80627,artist
300626,80627,artist
266548,80627,artist
106853,49982,artist
29967,12118,artist
516554,39902,artist
414725,60252,artist
413287,69525,artist
413287,102058,artist
413287,95194,artist
413287,92971,artist
413287,95193,artist
413287,93080,artist
460132,17414,artist
106788,71,artist
254213,1124,artist
255027,1124,artist
255027,1643,artist
30808,42958,artist
30808,42946,artist
269723,81405,artist
284438,7610,artist
344760,95296,artist
108105,11933,artist
147321,71,artist
574328,98692,artist
577236,12838,artist
135148,29009,artist
106215,29009,artist
33822,29009,artist
26674,5162,artist
421984,37676,artist
340284,97969,artist
340284,97970,artist
340284,97968,artist
340284,88265,artist
340284,97971,artist
238270,48006,artist
256462,48006,artist
456152,67723,artist
456152,12058,artist
27758,28546,artist
27758,28547,artist
270214,81563,artist
89889,9393,artist
260074,9234,artist
273557,73439,artist
41096,44279,artist
31407,4911,artist
31407,11802,artist
31407,11992,artist
198785,66840,artist
233759,66840,artist
219136,66840,artist
484089,41500,artist
42635,12738,artist
229904,11672,artist
42634,12738,artist
277812,11672,artist
275149,3,artist
275151,3,artist
275150,3,artist
275147,3,artist
510931,46868,artist
600394,144011,artist
75872,12652,artist
548745,130839,artist
548745,94206,artist
371969,50716,artist
28828,240,artist
28828,3034,artist
28828,13540,artist
28828,13528,artist
28828,13830,artist
478054,132225,artist
181004,63986,artist
181004,63985,artist
107647,11882,artist
40700,11882,artist
46617,6815,artist
46617,27336,artist
61772,12386,artist
489667,73621,artist
489667,102396,artist
80694,13589,artist
80694,19337,artist
80691,19337,artist
80691,15360,artist
428267,101154,artist
107209,1030,artist
34564,1030,artist
41097,27597,artist
66213,1030,artist
217135,1030,artist
488484,123651,artist
392768,97761,artist
392768,102220,artist
570116,97761,artist
570116,102220,artist
232081,75800,artist
462153,119109,artist
462153,86309,artist
458454,106180,artist
30529,36883,artist
225044,36883,artist
225044,41897,artist
429562,94064,artist
402974,89121,artist
461061,77274,artist
461061,89121,artist
24425,22747,artist
24425,11824,artist
133585,22747,artist
133585,11824,artist
489514,86054,artist
567627,11825,artist
487510,11825,artist
199110,36911,artist
199110,11699,artist
23519,11925,artist
514768,140,artist
93635,12116,artist
138893,12116,artist
352431,5681,artist
537275,132062,artist
537275,102993,artist
487887,123534,artist
487887,108040,artist
331949,75169,artist
331949,104234,artist
413439,80252,artist
469596,89891,artist
124918,48691,artist
200077,26588,artist
97377,48691,artist
300971,3290,artist
140554,12738,artist
89473,12738,artist
31539,12738,artist
89474,12738,artist
28277,71,artist
299581,9393,artist
273342,95717,artist
167508,15633,artist
167508,13703,artist
167508,12072,artist
167508,13759,artist
167508,7916,artist
167508,15634,artist
167508,19337,artist
127177,26106,artist
127177,8457,artist
75006,22269,artist
400522,12980,artist
416555,12980,artist
299854,70880,artist
221317,70880,artist
320933,94122,artist
276988,38447,artist
264205,38447,artist
101964,11847,artist
91710,11847,artist
85950,45313,artist
310394,71137,artist
310394,74048,artist
119531,12207,artist
46240,6815,artist
46240,27336,artist
115543,50827,artist
254386,7011,artist
353716,100655,artist
353717,100656,artist
368723,97159,artist
375583,105050,artist
220196,53734,artist
591865,11901,artist
583704,11901,artist
247749,11507,artist
247749,77271,artist
385300,45545,artist
591403,27597,artist
349001,90374,artist
190203,12425,artist
32468,13161,artist
24083,13161,artist
337402,38447,artist
337402,77741,artist
359786,101777,artist
508562,101284,artist
508562,68355,artist
508562,51815,artist
508562,120589,artist
37322,1893,artist
407388,69710,artist
369533,22922,artist
369532,22922,artist
369534,22922,artist
387977,22922,artist
387978,22922,artist
360154,71689,artist
360154,10578,artist
271690,75070,artist
324650,75070,artist
350994,52485,artist
394486,52485,artist
397144,105403,artist
527379,105403,artist
217875,9393,artist
403705,9393,artist
364067,102559,artist
135698,174,artist
447566,86750,artist
354297,86750,artist
21877,36148,artist
55949,36148,artist
516636,128347,artist
571150,128347,artist
111069,12158,artist
154014,1893,artist
279770,3,artist
579813,109140,artist
579813,116462,artist
575735,109140,artist
575735,116462,artist
442602,70369,artist
308058,90693,artist
361993,95155,artist
361993,90693,artist
308057,90693,artist
307936,90693,artist
349331,90693,artist
116656,12107,artist
568716,71478,artist
588955,71478,artist
209499,3,artist
148274,2467,artist
107485,71,artist
337455,78585,artist
256181,78585,artist
394899,95345,artist
110814,12177,artist
460186,11462,artist
419397,53323,artist
117843,53323,artist
544578,53323,artist
425133,53323,artist
126405,12516,artist
126405,13092,artist
264176,13092,artist
264176,30072,artist
264176,27029,artist
264176,42790,artist
264176,35794,artist
264176,6702,artist
264176,30071,artist
201430,22241,artist
201430,76336,artist
550701,106892,artist
581734,39437,artist
445190,39437,artist
487651,110744,artist
491353,110744,artist
500247,110744,artist
493862,110744,artist
581279,110744,artist
481607,110744,artist
39443,3,artist
185988,12036,artist
185988,12011,artist
185988,11804,artist
185988,63989,artist
185988,2946,artist
185988,11883,artist
185989,12011,artist
185989,11804,artist
185989,63989,artist
185989,2946,artist
185989,11883,artist
481134,12036,artist
481134,12011,artist
481134,11804,artist
481134,63989,artist
481134,2946,artist
481134,11883,artist
481135,12036,artist
481135,12011,artist
481135,11804,artist
481135,63989,artist
481135,2946,artist
481135,11883,artist
96012,42946,artist
96012,3290,artist
93215,1030,artist
594900,11906,artist
604590,11906,artist
232585,73080,artist
279714,86380,artist
129389,94,artist
129391,94,artist
129390,94,artist
236696,53800,artist
269895,53800,artist
390020,59255,artist
416010,14049,artist
181786,14049,artist
181786,17153,artist
181786,14047,artist
181786,1548,artist
181786,14072,artist
181786,12090,artist
181786,280,artist
520864,233,artist
547953,233,artist
584570,233,artist
40704,11882,artist
92419,1257,artist
34358,35026,artist
568839,35026,artist
567225,9019,artist
548084,9019,artist
571799,9019,artist
558348,9019,artist
548319,9019,artist
442988,110256,artist
406996,110256,artist
495243,110256,artist
422391,88432,artist
425397,6337,artist
425397,69584,artist
72986,1008,artist
58319,1030,artist
152332,74,artist
459456,73621,artist
230412,1006,artist
447404,110806,artist
413814,110806,artist
496130,61842,artist
465337,61842,artist
273827,70533,artist
288082,70533,artist
353472,46618,artist
281337,11902,artist
345991,123174,artist
571611,123173,artist
353561,86410,artist
288882,86410,artist
288882,75863,artist
32475,23910,artist
319753,95558,artist
520838,95558,artist
60296,403,artist
342107,98940,artist
34755,2369,artist
34755,20902,artist
277401,83544,artist
277401,2369,artist
277401,20902,artist
264801,40634,artist
168667,28050,artist
419329,12130,artist
419329,94206,artist
64345,13589,artist
32811,37145,artist
32811,233,artist
89317,12846,artist
236573,56026,artist
108414,17,artist
108413,17,artist
435305,17,artist
435351,17,artist
243172,17,artist
84303,12587,artist
355056,52274,artist
409911,52274,artist
153238,52205,artist
420939,83279,artist
432961,38998,artist
545660,38998,artist
580057,38998,artist
400607,106714,artist
241368,60388,artist
166303,60388,artist
265824,82637,artist
531639,3439,artist
36185,2526,artist
36185,37624,artist
485564,106409,artist
485564,114994,artist
481183,106409,artist
481183,114994,artist
441529,106409,artist
441529,114994,artist
79000,12874,artist
424098,82630,artist
429970,113337,artist
43266,11871,artist
87500,45315,artist
207854,45315,artist
466432,107151,artist
466432,110338,artist
585837,64844,artist
336962,64844,artist
604512,39327,artist
603928,39327,artist
237662,33502,artist
239405,11925,artist
239405,67288,artist
229238,67288,artist
361433,95616,artist
420704,95616,artist
433689,95616,artist
270230,39437,artist
279484,39437,artist
342125,68048,artist
405910,14551,artist
405910,107018,artist
304935,28024,artist
570184,63731,artist
570183,63731,artist
442517,106300,artist
312478,10254,artist
31210,46,artist
392932,106633,artist
29448,26874,artist
31711,12644,artist
461573,77111,artist
461573,75169,artist
461573,76061,artist
280764,117849,artist
280764,28585,artist
280764,34631,artist
136029,117849,artist
136029,28585,artist
136029,34631,artist
376341,117849,artist
376341,28585,artist
376341,34631,artist
38180,28585,artist
38180,34631,artist
38181,117849,artist
38181,28585,artist
38181,34631,artist
208457,28585,artist
208457,34631,artist
38182,117849,artist
38182,28585,artist
38182,34631,artist
97035,117849,artist
97035,28585,artist
97035,34631,artist
367310,28585,artist
367310,34631,artist
95673,117849,artist
95673,28585,artist
95673,34631,artist
57138,117849,artist
57138,28585,artist
57138,34631,artist
435413,114193,artist
435413,114192,artist
435413,114198,artist
435413,114194,artist
435413,114191,artist
435413,86750,artist
435413,114190,artist
435413,114195,artist
435413,114197,artist
229871,63818,artist
453115,85375,artist
416452,111160,artist
182059,9393,artist
507220,9393,artist
75382,28587,artist
75382,23450,artist
75382,34578,artist
594773,110338,artist
545535,110338,artist
288760,86380,artist
101532,28156,artist
323423,76491,artist
602179,144264,artist
35339,74,artist
35341,74,artist
28271,71,artist
29680,11847,artist
20698,11847,artist
237032,11847,artist
36873,11847,artist
178608,11847,artist
20697,11847,artist
96675,15492,artist
102666,1030,artist
361152,1030,artist
520868,89743,artist
520874,89743,artist
506379,89743,artist
420418,89743,artist
520872,89743,artist
520873,89743,artist
520869,89743,artist
515449,89743,artist
520871,89743,artist
520875,89743,artist
42637,11901,artist
323558,94378,artist
340607,12341,artist
485323,11901,artist
521301,11901,artist
510495,11901,artist
552763,110163,artist
76017,3367,artist
76016,3367,artist
545664,102498,artist
396266,3,artist
537345,3,artist
403021,84262,artist
202132,12732,artist
202132,11101,artist
343279,37675,artist
30027,11901,artist
140312,11901,artist
30028,11901,artist
283835,76527,artist
283834,76527,artist
340269,14650,artist
179803,28056,artist
256021,28056,artist
397774,89934,artist
280118,73376,artist
30908,13641,artist
30908,13589,artist
30908,11998,artist
30908,14980,artist
210430,9393,artist
210429,9393,artist
417006,64109,artist
107608,3567,artist
283716,11847,artist
472114,11847,artist
283717,11847,artist
365226,81815,artist
40861,11882,artist
445367,115569,artist
445367,115567,artist
445367,115570,artist
445367,115568,artist
221417,51033,artist
311585,74048,artist
107255,1030,artist
25802,11883,artist
396667,80529,artist
31728,616,artist
31728,18043,artist
402716,79325,artist
321592,45446,artist
321592,11797,artist
463201,112585,artist
340924,53716,artist
404565,53716,artist
322584,53716,artist
322585,53716,artist
371475,53716,artist
157750,50230,artist
109763,50230,artist
594435,61842,artist
64735,42715,artist
74288,42715,artist
43734,42715,artist
142083,963,artist
125604,963,artist
78622,963,artist
142082,963,artist
29911,963,artist
29911,41897,artist
23615,36516,artist
23615,36518,artist
23615,36517,artist
71625,36516,artist
71625,36518,artist
71625,36515,artist
71625,36517,artist
24764,2467,artist
33530,3290,artist
301117,42946,artist
301117,3290,artist
28719,42958,artist
28719,42946,artist
265990,11857,artist
474772,44199,artist
474772,89490,artist
83797,962,artist
78727,30281,artist
78727,30280,artist
82068,30281,artist
82068,30280,artist
97249,1008,artist
97248,1030,artist
362253,102236,artist
539995,78606,artist
580154,78606,artist
464660,78606,artist
40616,6076,artist
43728,6076,artist
553411,3347,artist
248679,67647,artist
31793,12071,artist
30091,1030,artist
342418,98549,artist
483942,98549,artist
28078,15948,artist
409315,5249,artist
114111,19796,artist
558515,81173,artist
269182,81173,artist
136504,11871,artist
87518,45736,artist
154031,11883,artist
384734,12597,artist
482672,103129,artist
25027,23629,artist
369541,103508,artist
417615,12118,artist
140987,13678,artist
