bg_id,id
17329,111379
156091,255332
156091,351616
11971,129736
24068,337262
24068,288098
276894,9209
681,123163
182694,346142
256589,60435
327,4410
327,32048
327,173341
262941,62219
175199,19857
286751,339300
286751,351817
286751,338630
286751,331224
286751,113924
184151,1887
183880,939
27364,18602
257518,36932
17396,111890
205597,103649
205597,28143
278,27802
278,66056
206931,285894
206931,320677
34084,172308
8989,271150
143884,199799
143884,340364
143884,259081
143884,356615
143884,205494
143884,244716
121297,245961
204836,311539
204836,260000
204836,291105
204836,296948
204836,327107
204836,276760
204836,353679
204836,325704
204836,311541
204836,343309
204836,266802
204836,337690
204836,352687
204836,351224
281466,117915
50768,264141
137297,300936
105,329450
105,718
105,1367
42910,181501
271869,133473
126100,138963
123955,2154
22141,265784
173090,345283
173090,209325
173090,236461
173090,296512
152470,278304
152470,107704
152470,6909
152470,1014
316546,244522
316546,269210
147303,822
228855,356587
16395,2453
19100,285133
35815,308970
38159,152242
38159,162944
38159,27682
213266,227266
213266,245206
102548,357028
102548,321047
102548,321044
102548,315976
102548,315975
102548,334349
855,249411
18258,176920
43443,133437
43443,156786
43443,267314
43443,193737
43443,256126
251412,300129
39953,129976
39953,169255
39953,4286
131014,822
12995,42124
12995,144525
134253,277659
25821,236475
25821,343981
25821,311912
230,131646
1540,31759
1540,296694
132372,226170
132372,196305
132372,196306
132372,202755
132372,205491
38823,286344
346703,68448
57390,194286
57390,195137
10,180325
10,229
10,711
60435,312959
60435,256589
1159,107255
119591,346645
192074,4396
165986,38778
1261,167270
338834,318977
41916,279861
129736,11971
61692,520
228660,10547
16986,46396
16986,31479
16986,118568
16986,28258
16986,266421
16986,34969
16986,180595
85256,342924
318553,220877
53093,319264
53093,208700
53093,228051
53093,29078
301767,181304
276042,155987
317457,221194
233020,345435
233020,1768
826,224031
826,25823
183006,217470
269595,282463
184424,338980
184424,267304
184424,177
184424,71
9220,245214
83195,244702
83195,329533
83195,235296
83195,118705
83195,148532
83195,197760
83195,12287
9203,208754
9203,119866
9203,31552
9203,36482
9203,22532
117985,13
134453,351972
2842,171197
2842,16267
2842,260799
2842,287552
2842,34508
2338,153425
309630,40692
1897,282853
1897,13
325635,3284
150312,227110
10640,17226
10640,205317
299169,355737
33604,232122
232988,84876
63268,340354
63268,125048
63268,117995
63268,167774
63268,153820
63268,117997
63268,143843
179460,45986
15,39463
15,40529
15,40531
15,298572
394,4330
394,309
223770,176458
339789,233867
281655,172737
281655,124147
281655,68305
281655,5525
252526,98229
308119,198953
254591,181521
142992,340834
264982,161813
302524,353311
302524,328826
205418,31260
179572,227171
22038,1143
204505,301019
5716,141791
255674,191862
245422,219215
9446,147154
139030,356907
272533,328555
176229,195544
176229,272756
75165,275010
3284,6841
3284,295564
3284,274637
3284,335764
3284,315060
3284,294484
3284,326937
3284,326934
3284,354544
3284,284778
3284,284777
3284,325635
3284,326933
3284,274638
3284,326936
42487,34585
167270,1261
19237,30324
19237,155362
19237,174221
902,72
66,5737
242722,17392
163474,260789
120523,287450
181810,277611
181810,168700
55829,1262
492,53103
492,294
109125,226562
109125,20551
109125,3307
196,161782
6411,2453
624,13875
624,7581
15818,66798
15818,66797
299684,268846
3072,234521
3072,256534
3072,223619
191894,300908
101785,233208
101785,61028
318009,221194
71836,156336
195544,176229
43022,84838
43022,274080
43022,163047
43022,163048
165950,181617
24417,183284
22877,139433
216201,18
481,341286
166857,19600
594,11572
288169,221965
205317,10640
227456,280748
438,55763
438,534
438,261844
438,171665
438,148740
438,100881
438,216301
438,94837
438,264970
438,255744
438,332664
148943,131357
307002,350604
131366,142326
47055,172737
47055,174333
47055,5525
225244,9209
225244,119637
225244,171897
204,30365
172381,104006
194626,352262
106662,2651
281946,256883
13884,1491
3955,143741
3955,182094
3955,164930
3955,168752
3955,160567
3955,176774
3955,269564
3955,128667
3955,156042
3955,319336
226501,135382
38862,314401
156714,1037
131111,215437
181524,162476
115,294127
115,125605
38343,329128
143986,229453
336794,31481
22484,9674
223931,3224
223931,3225
