bg_id,id
193927,121025
142057,822
142057,2993
142057,5405
142057,15158
142057,21385
142057,2591
186375,123540
186375,144384
152242,152241
152242,226008
152242,152244
152242,162944
174973,164723
174973,164746
274466,150999
274466,175223
274466,197065
282391,161614
282391,195034
282391,269167
282391,287313
282391,200165
282391,198808
282391,287312
43262,165461
43262,164171
261901,215463
261901,234365
216849,209418
216849,209419
187988,30583
187988,198548
187988,198549
187988,14634
187988,93001
187988,9386
187988,109017
187988,133903
187988,19803
187988,25423
187988,198551
187988,218534
187988,88521
187988,132452
187988,116142
187988,21955
187988,31711
187988,198574
187988,13084
187988,39565
187988,35003
143147,9220
143147,91072
285826,171661
329591,144733
329591,206944
329591,181693
329591,234335
329591,325037
329591,166410
277448,264982
266219,244536
266219,266132
229130,107529
229130,109141
229130,132377
229130,137396
229130,195267
229130,179622
229130,117793
229130,156102
32928,1107
32928,155
32928,2176
236781,218479
236781,259988
181289,120677
181289,161317
181289,184895
318985,3076
318985,292912
318985,12382
318985,159761
318985,291423
174458,151022
174458,174301
174458,174304
174458,174306
174458,174302
174458,174303
174458,186567
70918,98778
336847,189932
336847,213437
186567,151022
186567,181213
186567,174301
186567,174304
186567,174458
186567,181214
186567,174306
186567,174302
186567,174303
328326,325161
176103,20551
176103,74823
170815,96913
170815,132150
170815,132431
170815,107863
276502,8257
276502,875
314530,270109
314530,339464
158408,131357
158408,148931
232894,113294
232894,128236
232894,137405
232894,158616
232894,186466
232894,188155
232894,122115
232894,132128
232894,149503
232894,167909
232894,167911
232894,167910
232894,158932
232894,186481
4385,38150
4385,19254
4385,25314
4385,217547
4385,21682
4385,38351
4385,38234
4385,21845
4385,19916
4385,38347
4385,789
4385,17529
4385,19913
4385,38346
4385,26341
4385,19917
4385,38349
4385,3406
4385,19253
4385,35465
4385,38352
4385,17967
4385,38148
4385,26355
4385,38348
4385,38149
4385,17864
4385,19262
4385,37684
4385,38350
4385,37922
4385,27587
4385,38322
4385,38345
4385,21861
4385,43220
4385,19257
4385,2232
4385,19912
212956,127024
212956,156407
158976,109064
158976,96361
158976,103260
158976,103574
158976,92090
158976,88487
158976,104410
158976,113387
158976,69789
158976,95064
158976,101513
158976,103262
158976,86663
158976,125922
158976,135160
158976,245050
141008,822
141008,2993
141008,5405
141008,15158
141008,31784
141008,33458
141008,12903
141008,38431
141008,18836
4230,30020
4230,30023
4230,30022
4230,30021
140709,6249
140709,9687
140709,58099
140135,40692
140135,149066
140135,81618
140135,57072
140135,57070
140135,144171
174610,48726
174610,161118
174610,161120
174610,161121
174610,161122
174610,161123
174610,161124
174610,171857
174610,107407
174610,142647
174610,142648
174610,142649
174610,93193
174610,70647
174610,88282
322045,315767
322045,319272
322045,319273
322045,319274
322045,319315
152959,13
152959,2807
315953,291508
315953,297175
246912,432
246912,205885
281073,228504
299104,156266
299104,200174
299104,197200
299104,197553
299104,197106
299104,197104
299104,197187
299104,202307
299104,197183
142039,158340
142039,158339
142039,188818
168680,25821
168680,132780
168680,21713
168680,56885
153912,915
153912,20196
319196,250458
319196,264115
319196,285560
261720,40628
261720,70463
216725,180040
216725,217172
216725,194471
216725,194474
216725,194698
222988,196104
222988,176980
22766,278
22766,21817
323947,300084
310203,309430
310203,334890
245200,181614
245200,15818
266447,185308
203219,118173
203219,168216
203219,131707
203219,66056
203219,133042
203219,88610
203219,149833
203219,186788
203219,111255
203219,186789
300129,251412
300129,300075
277405,253743
215946,204472
215946,215944
215946,215943
215946,215942
160669,143510
191710,13
191710,38749
191710,131362
191710,131958
191710,86669
191710,2807
268191,244271
268191,266967
268191,266966
268191,266964
268191,266965
338476,203993
338476,229123
338476,211904
338476,238890
338476,329520
180616,122294
180616,129389
180616,108784
180616,117836
180616,125923
180616,123077
180616,128913
