bg_id,id
121921,179658
121921,286649
121921,270716
121921,220964
121921,168588
121921,239151
121921,263875
121921,175182
121921,249535
121921,256211
121921,238391
121921,168032
121921,270101
121921,213221
121921,336347
121921,156823
121921,156413
121921,180550
121921,258682
121921,336303
121921,162604
121921,299441
121921,336650
121921,132445
121921,150194
121921,304337
121921,144722
121921,336348
121921,272644
121921,339496
121921,185797
121921,350197
229853,256951
229853,350461
229853,264153
229853,283302
229853,315049
229853,279161
229853,301254
229853,279160
229853,262936
229853,316777
229853,340392
229853,341949
229853,350462
229853,270364
229853,293473
157354,167309
157354,220551
157354,176677
157354,199310
157354,226828
157354,176234
171623,232945
171623,186554
171623,249086
68448,247315
68448,154638
68448,110308
68448,111661
68448,92539
68448,83445
68448,133993
68448,164649
68448,140098
68448,138187
68448,134849
68448,329310
68448,131947
68448,132146
68448,164648
68448,164647
200680,216651
200680,216650
200680,216652
200680,216654
200680,216649
200680,216655
200680,292850
200680,234218
200680,247720
200680,263965
200680,329847
200680,271144
200680,311545
200680,210625
200680,257344
200680,39090
110327,122996
110327,146704
110327,134342
182874,326177
182874,238724
182874,320780
182874,238742
236457,356120
236457,285235
236457,343489
236457,298909
236457,248492
236457,248491
236457,248493
236457,274418
236457,312753
236457,304625
236457,289464
236457,274783
236457,286548
236457,295038
236457,330371
236457,327245
236457,265125
236457,290834
236457,293647
236457,296152
122515,256951
122515,162647
122515,245169
122515,264045
122515,261369
122515,141816
122515,140936
122515,205504
122515,245170
122515,147380
122515,144058
122515,163572
122515,163742
264220,274795
264220,297996
264220,355872
264220,308105
264220,267325
264220,266659
264220,267408
264220,321718
324856,350373
93,583
93,597
93,3146
93,370
93,5754
93,27759
18602,34410
37111,105136
37111,141648
37111,85905
37111,43539
12493,95802
12493,22821
73439,94284
73439,127061
40834,171915
40834,172592
40834,66098
40834,347307
40834,41105
40834,285887
40834,285888
40834,90850
40834,125403
40834,238623
40834,192951
40834,39707
40834,228386
40834,110831
40834,137166
40834,177903
40834,104557
40834,234892
40834,209358
40834,298055
40834,232452
40834,160943
40834,66690
40834,257673
40834,209431
40834,51811
40834,355958
40834,66682
40834,182822
40834,101665
40834,128915
40834,232930
269385,316630
269385,295353
269385,299597
269385,342189
269385,319895
269385,277721
170042,265125
170042,190798
170042,247806
170042,210164
170042,274240
170042,210163
170042,253275
170042,248494
170042,234362
170042,249301
170042,247805
170042,236824
170042,342178
170042,327613
170042,327614
170042,301401
170042,331669
172386,205611
172386,317189
172386,213293
172386,283739
146021,220913
146021,154842
146021,236930
146021,164167
146021,197586
146021,177182
146021,209686
146021,181817
203993,211907
203993,229123
203993,211904
203993,238890
203993,346078
203993,329520
203993,274203
205896,262720
205896,331646
205896,313314
205896,224654
205896,223782
205896,224479
205896,224653
205896,308603
205896,274087
295947,343277
281259,338021
281259,287362
281259,338022
281259,338020
281259,287361
281259,329836
281259,329835
281259,328910
163412,238617
163412,257570
163412,236608
42,43490
144733,206944
144733,181693
144733,234335
144733,325037
144733,166410
225694,249122
225694,248872
225694,273938
225694,280470
284378,321238
155821,255588
178900,256951
178900,213294
178900,224198
178900,221824
178900,215603
178900,295466
178900,293928
178900,227990
178900,225039
178900,262581
178900,319890
178900,319891
178900,234198
178900,264856
178900,350213
178900,292037
178900,342140
178900,318899
178900,316876
178900,205611
178900,240994
178900,353668
178900,310511
178900,347651
178900,307032
178900,234643
178900,253443
178900,234644
132531,175754
132531,194291
132531,269734
132531,211347
36218,283819
36218,203184
36218,69035
36218,171915
36218,172592
36218,66098
36218,347307
36218,41105
36218,285887
36218,285888
36218,90850
36218,125403
36218,160673
36218,238623
36218,192951
36218,39707
36218,228386
36218,187740
36218,110831
36218,137166
36218,177903
36218,104557
36218,234892
36218,209419
36218,209358
36218,298055
36218,232452
36218,160943
36218,66690
36218,257673
36218,209431
36218,51811
36218,355958
36218,356205
36218,66682
36218,182822
36218,209357
36218,101665
36218,141918
36218,68281
36218,128915
36218,232930
36218,88046
36218,80435
36218,123095
36218,186885
36218,210658
36218,139778
233371,333536
233371,254470
233371,257662
233371,233378
233371,294309
233371,298963
233371,286265
233371,333621
233371,238527
233371,257661
233371,290834
172287,262004
172287,253733
172287,208305
172287,237962
172287,255258
172287,294542
172287,234213
172287,245646
172287,264718
172287,255259
172287,255261
172287,203464
172287,357337
172287,207105
172287,255260
172287,219787
172287,219788
172287,326886
172287,290345
172287,263674
172287,194794
172287,344719
218417,246805
218417,272755
218417,264007
218417,274927
218417,274930
218417,353210
218417,222126
218417,196421
218417,212139
218417,287915
218417,228552
218417,223914
218417,244236
218417,278956
263918,319272
263918,319273
263918,319274
263918,353862
263918,353864
263918,353865
